,Yorum,Etiket
1779,"Siparişi 31 Aralık'ta verdim 2 ocakta elime ulasti. Kargo firması olarak hepsijet ile geldi. Ben bu kadar çabuk elime ulasacagini beklemiyordum acikcasi. 3 model arasında kalmistim. Note8 pro redmi note 8 mı A3. Note 8 proyu mediatek işlemciyi gördüğüm gibi aklımdan cikardim, eski telefonumda bu islemciyi kullanıyordu, ısınma sorununun önüne gecebilmek icin sıvı soğutmalı bir paneli olsa da ben note 8 proyu onermem. Bu arada 2 senedir a2lite 4 ram 64 GB ürünü kullanıyorum. Saf android bir süre sonra sıkıyor. Redmi note 8 ile mı A3 yakın fiyat bantlarında ve en çok kıyaslanan 2 telefon. A3u de redmi note 8 i de gittim inceledim. A3 te 720 çözünürlüge sahip amoled ekran olmamış ayrıca Android one işletim sistemi telefon alırsanız benim gibi 2 seneye yakındır deneme tahtası olursunuz. Ben mi arayüzünü beğendim gayet akıcı bu arada ön kamerasini baya begendim gece çekimlerinde birşey beklemeyin Google cam ile daha iyi sonuçlar da veriyor.",1
1780,Note 8 128 GB Beyaz modelinde dün telefonun ilk kurulum asamasindayken gmailden yedeklemeleri yukluyordu telefonda bir ısınma meydana geldi bazı arkadaşlarda internette yazmış ama abartılacak boyutta değil telefonu oyun oynamak için alacaksanız sorun yaşayabilirsiniz işi değerleri daha da artabilir. Ama günlük kullanımlar için bence en mantıklı f/p cihazı !,1
1781,Güzel telefon  görünüşü ve işlemcileri bu fiyata en iyi telefon.,1
1782,Süper,1
1783,hepsiburda ve ptt kargo dışında herşey çok iyi....,1
1784,güzel ürün,1
1785,4 gündür sipariş verdim daha gelmedi gac günde sizin elinize ulaştı,1
1786,Xiaomi note 8 128gb. Telefonu  beğenmeyenler olmuş. Onlarca inceleme ve test yaptım. Mağazalarda marka model kıyaslaması yaptım.,1
1787,"Kendi kullandığım telefon iPhone7. Distribütör garantili olmayanlar yüksek ihtimal çinmalı ve kalitesiz. Kamerası, video kalitesi. Uygulama açması, telefon konuşma ve hoparlör sesi, Wifi ve Bluetooth özelliği kesinlikle süper. Telefonu eşime aldım ancak şimdi bende kendi telefonumu satıp note 8 pro mu alsam diye düşünüyorum. Kısacası  telefon süper. Arka gövdesi cam olması kırılırmı diye diye tereddüt ediyordum. Arka kapak fiyatı 35-50₺ arası ön ekran fiyatı 250-400₺ arası batarya fiyatını araştırmadım. Zaten telefon 2 yıl garantisi var. 1 yıl içinde bataryaya garanti veriyor.",1
1788,Hızlı teslimat güvenilir alışveriş,1
1789,Ürün oldukça güzel  paketlenmisti,1
1790,Kutudan şeffaf kılıfta çıktı,1
1791,Iciniz rahat alışveriş yapabilirsiniz,1
1792,"Öncelikle şu belirtmekte fayda var : Günümüz şartları itibariyle bir çok telefonun fiyatının bir asgari ücretin (android ve gereksinim özellikleri itibariyle) üzerinde olması ve 1 ayın üzerinde bir telefon için çalışmanız gerekliliği, tabi bu şartlarda çalışmanızda ne derece mümkünse artık.",1
1793,"Diğer taraftan Xaomi Red mi Note 8 128 GB telefon için denilebilecek çok fazla şey yok aslında. Tonlarca görsel, bilgi, yorum mevcut zaten, ekstra bir görüntü eklemeye gerek görmemek lazım. Yanlız şunu belirtmek isterim ki; kamera ışığı sarı ve lümen (aydınlatma gücü) yetersiz kalıyor. Ayrıca şebeke operatörünüzün bulunduğunuz yere göre sunduğu kalite doğrultusunda bağlantı tipinizi değiştirmeniz gerekliliği doğrultusunda batarya ömrününe endeksli olarak, internet bağlantısında batarya ömrünüz 5-6 saatte bitebiliyor. Haliyle çeşitli ayarlarında etkileri söz konusu değil demek yanlış olur, ekran parlaklılığı ve vs.",1
1794,"Neden 3 yıldız gibi soru işaretini açıklamak gerekirse konu günümüz şartlarının telefonlar üzerindeki etkileri hatta daha doğrusu paramızın gün ve gün odaklı değer kaybetmesi, haliyle biz bu doğrultuda buna bugün f/p olayı diyoruz. Daha fazla efor sarfeder çalışırsınız, az kazanırsınız, kazandığınız miktarın değeri yoktur, harcadığınızda, gerçekte aldığınız ürün çok değerli olmamasına rağmen fiyatı yüksektir ve kazanılan para/alınan ürün orantılı olarak çok daha fazla ödersiniz. Üzerine daha bir de o fiyatı verdiğiniz gibi küçük birde kargo ücreti talep edilir onuda ödersiniz. Bu durumda öderde ödersiniz. Kargonun teslimatı konusunda ise şeffaf olunmalı, sonuçta onca yolu siz teslim almak için gidip gelseniz hemde 1-2 gün içinde karşılığında da cüzî bi miktar verseler ve deseler ki size ""nerede kaldınız..!"" ne düşünürdünüz.",1
1795,Ürününüz sağlam ve makul bir zamanda (4-6 gün) teslim edildi ise gerisine bakmayın derim.,1
1796,"Resim eklemeye gerek görmedim, zaten tonlarca görsel, bilgi, döküman, detay, video, vs. mevcut ki benim eklememin hiçbir anlamı da olmayacak.",1
1797,"Telefon orta şeker üzmez emin olun mükemmeli aramaya gerek yok, kamerası vs iyi, alınabilir.. Ama dediğim gibi şuandaki piyasa koşulları itibariyle. Yoksa genel olarak fiyatlar çok ama çok yüksek. Yapacak bir şey yok. Ne oluyorsa bize/bizlere oluyor. Tek olan bu.",1
1798,"Makul fiyatlı, orjinal, kaliteli ve güvenli, iyi alışverişler...",1
1799,Ben XİAOMİ ailesinin note 7 sini kullanıyordum zaten. Tahminen 1 sene kadar ancak olacak. Üründen memnun kaldım. Sonrasında iş için 2. telefon lazım oldu bu sefer Note 8 alıp denemek istedim. İkisini kıyaslayınca aralarında tek fark kamera muhabbetleri. Note 7 de çekimler de renkler daha canlı iken note 8 de göz hangi rengi görüyorsa direk o rengi alıyor. Ayrıca note 8 de makro çekim özelliği mevcut yakından çekim ( 5 cm ) yapma istiyorsanız düşünülebilir. Onun dışında note 7 ile arasında muazzam farklar yok.,1
1800,Şarj konusunu merak edebilirsiniz. Her iki telefonunda bataryası aynı. Yani oda şu demek sadece alo derim günde 2 saat instagram yarım saatte yolda oyun oynarım derseniz bütün gün sizi fazlası ile götürür. Oyun ve görüntülü konuşma en çok şarj tüketen 2 aktivite. Ben pek oyun oynamam görüntülüde ehh diyelim sabahtan alıyorum telefonu akşam 10 da daha %50 şarj duruyor. Ancak şunu belirteyim bu süreç hep böyle gitmeyecek zamanla bataryaların ömrü bitiyor. Şuan kullandığım note 7 anca bir yıl oldu mesela %20 lerde kapatıyor günü. Yetiyor mu hayli hayli yetiyor yinede.,1
1801,Aklınızda şüphe olmadan alın arkadaşlar rahat rahat kullanıyorum hiç bir anlamda problem yaşamadım. Güncellemelerin de devamlı gelmesi çok güzel hiç kasma yaratmıyor. Telefon almadan önce en az 1 hafta detaylı araştırma yaptım. İzlemediğim video kalmadı. Sonunda bu üründe karar kıldım. Oyunlarda kasar diyenler olmuş hiç bir oyunda da kasmıyor bilginiz olsun. Isınma konusunda da ben daha çok acayip bir ( el yakan cinsten ) ısınma ile karşılaşmadım. Tavsiye ediyorum. Memnunum.,1
1802,2 ay önce almıştım kullanip yorum yapmak istedim urunden gayet memnunum beyaz renk almıştım herkes çok beğeniyor.paketleme çok guzel yapılmıştı kutusunda ambalajli geliyor içinden sadece kulaklik çıkmıyor içinden şeffaf kilif ve sarj aleti var baska markalara çok para vermeye gerek yok tavsiye ederim👍,1
1803,"Ürünü 20.06.2020 Tarihinde Sipariş Ettim. 25.06.2020 Tarihinde Elime Ulaştı Ürünün Sürümlerini Güncelledim Whatshapp Falan Kurulumunu Yaptım, daha sonra fark ettim , ürün kendisini yeniden başlatıyor sebepsiz yere, internetten araştırmalar yaptım ve sonuca ulaştım , Ürün'ün Güç tuşunda bir sorun bulunmaktaymış, Velakin Ses Tuşları İle Karşılaştırılınca Güç Tuşu Biraz İçeride Gözüküyor , Servis'e götürmek Durumundayım Sanırım, Umarım Ücret İstemezler..",1
1804,Telefon gerçekten bir arkadaşın dediği gibi parasını hak ediyor hele ki şuanda böyle bir indirim varken almayı düşünen arkadaşlar kaçırmayın  :) PTT kargo sıkıntısı çekmek istemeyenler siparişi verdikten sonra aciliyet bildirsin  22 Kasım Cuma günü sipariş verdim 26 Kasım Salı elime ulaştı alacak olanlara şimdiden hayırlı olsun 👍,1
1805,Ürün özellikleri ile ilgili birşey söylemeye gerek yok.Malum 2 senedir fiyasada olan ve bilinen bir telefon.. Siparisimin ardından 2.gün cihaz elimdeydi. Satıcı firma olan Bitti bitiyor( Sar Elektronik)dan farklı yıllarda  aldığımız 3. telefon ve hiç sorun yaşamadık. Ancak kargo ücreti alınması üzücü bir durum.Bu fiyatlar gerçek değeri değil ancak malum herşey iki katı fiyata çıktığı için yapacak  birşeyde yok. Genel anlamda telefonun olumlu yorumları ve kronik bir sorunu olmaması sebebiyle tercih ettim.Tavsiye ederim.,1
1806,Xiaomi redmi note8 128gb telefonu çok araśtirarak almıştım ama elime ulaşınca gordumki abartılacak kararda güzel bi ürün değil birincisi telefon hantal çok ağır ikincisi kamera çıkıntıları çok fazla tel kabından bile taşıyor ayrıca redmi S2 kullanicisiyim note 8de ne hikmetse arama ve görüşme yaparken ses kaydı özelliğini kaldirmislar..üçüncüsü ön flash yok ön kamerada çekim iyi değil 13mps bunları bilerek alın derim.. Bu arada telefonun satıcısı olan hepsiburadaya teşekkürler,1
1807,Bir telefon ile ne yapılması gerekiyorsa hepsi yapılabiliyor. Oyun oynayan biri değilim Oyun performansını bilemem.Fakat iş olarak çok yoğun kullanıyorum Bankalar belge gönderimi. Belge taramak tı falan ekranıda fena değil belgelerde netlik güzel Akıcılığı çok hızlı micro sd taktım. Telefon amacı ile kullanım için çok iyi. Yüksek paralar vermeye gerek yok. Navigsayonda da yandeksi ve haritalarını indirdim çevrim dışı yada çevrim içi hepsinde başarılı şehir dışı navigasyon bağlantısı net ve hızlı. Ses baya yüksek kısarak kullanıyorum. eski mikro sd im takılı olduğu için 60 gb doluluk var ve ekran hızı algılaması değişmed Başka markaları bilmiyorum hem iş hem kullanım için ideal bu fiyata. Gerçekten çok yuksek paraları kaptırmayın boşuna. benden görupte işyerimde 3 arkadaş daha aldı.,1
1808,Önceki telefonum arızalandığı için değiştirmek zorunda kaldım. Bütçe kısıtlı olduğu için var olan bütçeye uyacak en uygun telefonu almak için çok araştırdım. Ve sonunda bu telefonda karar verdim. Başta tereddütlerim vardı her ne kadar tavsiye eden tanıdıklarım olsa da. Çünkü klasik çin malı ön yargısı hepimizde vardır.,1
1809,Fakat aklımızda kalan 8-10 yıl önceki çift hatlı çin malı telefonlarla karıştırmayın.,1
1810,Alalı yaklaşık 1 ay oldu hemen yorum yapmak istemedim. Gerçekten harika bir telefonmuş çok memnun kaldım.,1
1811,"Eğer siz de benim gibi araştırıp bütçenize göre bulduğunuz en iyi özellikte telefon buysa ve benzer tereddütlerinizden dolayı karar veremiyorsanız. Düşünmenize hiç gerek yok, doğrudan *Alışverişe devam et* demelisiniz.",1
1812,Teşekkürler hb,1
1813,izalasyon içerisnde geçen günlerde alacağım telefonu araştırma fırsatı yakaldım yani araştırark aldığım ilk telefon redmi note 8 ben 128gb olanı aldım ürün sipariş verdikten 3 gün sonra geldi. alışverişten memnun kaldım. ürün ile ilgili olarak performans acısındandan güzel call of duty mobile oyunu grafik açısından yüksek bir oyundur. telefon oyunda beni tatmin etti. eksiklilerine gelince yakınlık sensörü ile ilgili  sorunlar mevcut batarya olarak 5000mAH bataryayı aratıyor. açıkçası batarytyası tatmin edici değil. kemarasına gelince gerçekren güzel özellikle 48mp ile güzel çekimler yapabilirisniz.  alacaklara tavisyem çok fotoraf çeken biriyseniz 128 gb tavsiye ederim. çünkü tek bir fotoraf yaklsık 14mb boyutunda hayli büyük ileriki kullanımda temizlemek zorunda kalabilirsiniz.  samsung apple gibi telefonlar kullandım xiaomi en büyük avantajı fiyatı yani tam bir fiyat performans ürünüdür. birkaç eksiklikleri samsungu apple aratıyor. ama fiyat performansı ardaki farkı kapatıyor.,1
1814,Telefon elime 5 günde ulaştı.Aras kargo adrese getirmedi Şubeye gidip teslim aldım. Telefona diyecek en ufak bir şey yok. Herşey mükemmel kargo da sağlam geldi.  Teşekkür ederim.,1
1815,değerlendirmek için 1011 inci olmayı bekledim :-) telefonu çocuğumun kullanması için aldım. Benim için özelliklerin yanı sıra sarr değeri de önemliydi! kendime göre belirli kriterlerim vardı. Bunları karşılayan fiyatı uygun ve sarr değeri düşük telefon buydu.,1
1816,Ram 6 olsaydı daha iyi olabilirdi. diğer özellikleri güzel. En önemlisi Xiaomi Türkiye distribütör garantili olması!,1
1817,İthalatçı garantili olanlar da imei ile alakalı problem yaşayan arkadaşlarım var dı. Fiyat konusunda Hepsiburada bulunduğum yerdeki satıcılara göre daha avantajlı en az 400 tl gibi.,1
1818,Çocuğumun kullanım ihtiyacını uzun bir süre göreceği kanaatindeyim.,1
1819,"Salı akşam 5te verdiğim sipariş ertesi gün akşam yye elimde oldu. Kargo çok güzel paketlenmişti ve hızlı geldi bunun için tebrikler öncelikle. Telefona gelirsek, çok şık ve kibar bir telefon. Ben beyaz rengini aldım, iyi ki beyaz almışım. Ekranı, görüntü kalitesi çok güzel. Şarjı tam doldurmada 24 saatten fazla gidiyor. En başta bunun için tercih etmiştim zaten telefonu, beni pişman etmedi. Kamerası gayet başarılı, geniş açı, makro, ön kamera, gece çekimi hepsini denedim sonuçlar gayet güzel. Bu fiyat aralığında alınabilecek en iyi telefonlardan biri gerçekten. Uzun vadede kimseyi pişman edecek bir ürün değil.",1
1820,64 almayın 128 GB hafiza telefonu çok rahatlatıyor çünkü,1
1821,1 aydır kullaniyorum.,1
1822,#ERROR!,1
1823,-Yanları. Telefon ağır ve kamera çıkıntısı büyük iyi korumak lazım. Arayüzünde hatalar var (ara ara yukarıdaki çentik yok olabiliyor veya saat göstergesi ekrana sigmayabiliyor). Daha önce Samsung kullanıyordum klavyesi Samsung kadar hızlı değil yani klavye daha ağır.,1
1824,Pubg de normalde 60 FPS vermesi gerekirken optimizasyon uyumsuzluğu nedeniyle 30 FPS oynanabiliyor.Bu snapdragon 665 yüzünden degil birtakım yazılımsal sorunlar yüzünden. Yani pubg oynayacaksaniz bu telefon çok akıcı değil.Ama diğer oyunları canavar gibi oynayabilirsiniz.,1
1825,Xiaomi Samsung'tan daha güçlü ve işlevsel telefonlari daha uygun fiyata satıyor fakat telefonlarinda yazılımsal küçük küçük sorunlar Samsung'tan daha fazla görülür.,1
1826,Fakat yaşadığınız herhangi bir sorunda Xiaomi teknik servise ücretsiz gönderebilirsiniz telefon 2 yıl garantili,1
1827,Pazartesi sipariş verdim Perşembe günü geldi ürün süper teslimat çok hızlı teşekkürler Hepsiburada,1
1828,Bu fiyata alınabilecek en iyi özellikte telefon çünkü ısınma ve ağırlaşma donma gibi sorunu yok kamera ve hızı çok iyi tabi ki Apple daha iyi kiyaslarsaniz ama sizde 10 bin TL verin Xiaomi ye size Apple dan daha iyisini yapsın böyle de düşünmek gerek.bosuna ABD bin zenginliğine zenginlik katıp iPhone a para kaptırmayın tereddütsüz alın daha ne iPhone ne Samsung hepsini kullandım uzun süre Xiaomi bir harika herşeyi ile sakın çin malı deyip küçük görmeyin unutmayın iPhone Samsung da Çin'de üretiliyor ve arkadaşlar malzeme kalitesi Xiaomi nin mükemmel bu fiyata bu kalite süper tereddütsüz alın pişman olmazsınız,1
1829,ürünü çok araştırıp acaba mı dedim ama xiaomi gerçekten çok güzel ve akıcı. iphone almak düşüncesi varken bu telefona geçtim. hesaplı ve tatminkar bir ürün. hepsiburadaya ve xiaomi ailesine teşekkür ederim.,1
1830,Iphone 5s kullanıcısı olarak uzun araştırmalar sonucu bu telefonu aldım. Bu sefer alacağım telefonun SAR değeri önemliydi internetten de araştırma yaptım ve 0.18 olduğunu öğrendim ancak telefon içerisinden çıkan minik broşürde bu telefonda 0.96 SAR değeri olduğunu öğrendim. Bu hiç iyi olmadı. Ayrıca 28 Kasımda sipariş ettiğim telefon 12  Aralıkta geldi. PTT kargo tam bir facia. Paketleme de hiç iyi değildi telefonu ufak bi koli içine koyup sarmadan göndermişler. Onun dışında telefon iyi. Alacakların bilgisine.,1
1831,gerçekten Türkiye garantili be piyasanın en uygunu teşekkür ediyorum ve sipariş verdiğimde istanbul garantili vs gelir diye düşündüm kargo gelir gelmez iade edecektim lâkin genpayı aradım ve garantili olduğunu öğrenince Hala güvenilir  yerler varmış dedim tekrardan teşekkür ediyorum size,1
1832,tamamen fiyatını hak eden bir ürün bu fiyata kalite tartışılmaz zaten redmi telefonları bunun için var günlük kullanımda asla sizi üzmez kamera performansı güzel sadece oyun oynamak için alacaksanız o telefon bu telefon değil ama şuanki güncel oyunlarda da sorun çıkartmıyor şarjı iyi gidiyor yüz tanıması fena değil parmak izi oldukça hızlı daha ne istenilebilir ki,1
1833,"Ürünü inceleyip 2 tane aldım.fiyat performans açısından gayet yeterli ve ihtiyaçlara fazlası ile cevap veren bir cihaz.ben özellikle 128gb hafıza tercih ettim.özellikleri,fiyatı,ve hafızası çok güzel.alacak arkadaşlara kesinlikle tavsiye ederim.mudillerine göre az para çok fayda sağlıyor. Ayrıca hızlı gönderi için Hepsiburada ya teşekkürler 1günde elime ulaştı.",1
1834,"2020 Nisan ayında satın aldım, 7 aylık kullanımım sonucu cihazdan gayet memnunum benim kanımca tam bir fiyat performans ürünü, bütçeniz yetiyor ise 128 gb versiyonu ile sık sık 4k çekimler yapsanız dahi uzun vadede sıkıntıya düşürmez kullanıcıyı.",1
1835,Aldığım günden beri ara ara kapanıyor telefon sonra açma tuşundan açıyorum.bi servis görecek sonunda galiba.görüşme kaydetme özelliği yok malesef.Çok fazla ısınıyor telefon.Ona göre alın.birde alırsanız wife ye bağlayıp sim kart takmayın bi müddet.sadece yüzüne bakın telefonun.cünkü bunları yaptiginizda iade edemiyorsunuz malesef.,1
